,price,market_cap
2024-07-28 00:00:00 UTC,25.42883664,2469910023
2024-07-29 00:00:00 UTC,24.21592352,2351382210
2024-07-30 00:00:00 UTC,24.24534592,2360597909
2024-07-31 00:00:00 UTC,23.16369402,2253743758
2024-08-01 00:00:00 UTC,21.99818384,2137172447
2024-08-02 00:00:00 UTC,21.67435103,2105743823
2024-08-03 00:00:00 UTC,19.71188936,1915436248
2024-08-04 00:00:00 UTC,18.50774597,1798068651
2024-08-05 00:00:00 UTC,17.6563776,1718506240
2024-08-06 00:00:00 UTC,15.34296357,1486784158
2024-08-07 00:00:00 UTC,15.98969831,1555337156
2024-08-08 00:00:00 UTC,14.90951644,1449433827
2024-08-09 00:00:00 UTC,18.23098009,1780295721
2024-08-10 00:00:00 UTC,18.11882096,1769310801
2024-08-11 00:00:00 UTC,19.25115001,1879917581
2024-08-12 00:00:00 UTC,17.67022339,1725536583
2024-08-13 00:00:00 UTC,18.56015096,1815224568
2024-08-14 00:00:00 UTC,19.4872009,1902959329
2024-08-15 00:00:00 UTC,18.69738407,1824858984
2024-08-16 00:00:00 UTC,18.14519308,1771958958
2024-08-17 00:00:00 UTC,17.8427487,1741465207
2024-08-18 00:00:00 UTC,18.56748153,1811996795
2024-08-19 00:00:00 UTC,17.8744199,1747788719
2024-08-20 00:00:00 UTC,18.18131495,1776111363
2024-08-21 00:00:00 UTC,18.44213881,1801820647
2024-08-22 00:00:00 UTC,19.6982224,1924705371
2024-08-23 00:00:00 UTC,20.0239778,1953862860
2024-08-24 00:00:00 UTC,22.15834427,2165048393
2024-08-25 00:00:00 UTC,22.15705536,2165347475
2024-08-26 00:00:00 UTC,22.3575522,2185479791
2024-08-27 00:00:00 UTC,20.64108791,2017196187
2024-08-28 00:00:00 UTC,18.98830684,1855674484
2024-08-29 00:00:00 UTC,17.98970737,1763395511
2024-08-30 00:00:00 UTC,17.43977445,1703595476
2024-08-31 00:00:00 UTC,17.40714197,1701152223
2024-09-01 00:00:00 UTC,17.23656103,1684225350
2024-09-02 00:00:00 UTC,16.43586765,1605801858
2024-09-03 00:00:00 UTC,17.1433863,1674856238
2024-09-04 00:00:00 UTC,15.82169575,1557805246
2024-09-05 00:00:00 UTC,17.29376706,1689952858
2024-09-06 00:00:00 UTC,17.00296629,1662224405
2024-09-07 00:00:00 UTC,16.21619614,1584347380
2024-09-08 00:00:00 UTC,16.03401065,1564107281
2024-09-09 00:00:00 UTC,16.20524811,1585142365
2024-09-10 00:00:00 UTC,17.27543096,1688447747
2024-09-11 00:00:00 UTC,18.21112458,1777477777
2024-09-12 00:00:00 UTC,18.72955839,1830660982
2024-09-13 00:00:00 UTC,19.31642588,1888437170
2024-09-14 00:00:00 UTC,19.85953111,1944496541
2024-09-15 00:00:00 UTC,19.68756838,1924018328
2024-09-16 00:00:00 UTC,18.71034956,1828533907
2024-09-17 00:00:00 UTC,18.07007466,1767408519
2024-09-18 00:00:00 UTC,19.47678273,1904142433
2024-09-19 00:00:00 UTC,19.65029325,1912941436
2024-09-20 00:00:00 UTC,20.54791349,2010908734
2024-09-21 00:00:00 UTC,20.99850486,2050703535
2024-09-22 00:00:00 UTC,21.19417748,2074782281
2024-09-23 00:00:00 UTC,21.79871169,2133039028
2024-09-24 00:00:00 UTC,22.44168445,2193023144
