,price,market_cap
2023-04-21 00:00:00 UTC,0.386658482,202720482.4
2023-04-22 00:00:00 UTC,0.369658893,194665608.2
2023-04-23 00:00:00 UTC,0.378849036,199018675.5
2023-04-24 00:00:00 UTC,0.364220023,191232202.3
2023-04-25 00:00:00 UTC,0.365956626,191704583
2023-04-26 00:00:00 UTC,0.374332225,196612705.8
2023-04-27 00:00:00 UTC,0.36434363,191465303.8
2023-04-28 00:00:00 UTC,0.364273371,191158062.1
2023-04-29 00:00:00 UTC,0.354898394,186650037.6
2023-04-30 00:00:00 UTC,0.37880988,199023552.1
2023-05-01 00:00:00 UTC,0.366622897,192616017.3
2023-05-02 00:00:00 UTC,0.348777449,186499268.7
2023-05-03 00:00:00 UTC,0.356042852,190282396.1
2023-05-04 00:00:00 UTC,0.352017906,188083966.6
2023-05-05 00:00:00 UTC,0.344453987,183561315.1
2023-05-06 00:00:00 UTC,0.346322685,185125549.6
2023-05-07 00:00:00 UTC,0.329634768,175798579.9
2023-05-08 00:00:00 UTC,0.32814023,175233900
2023-05-09 00:00:00 UTC,0.300202817,160104275.1
2023-05-10 00:00:00 UTC,0.305882576,162858029.7
2023-05-11 00:00:00 UTC,0.315399327,168864264.8
2023-05-12 00:00:00 UTC,0.301826871,161097693.8
2023-05-13 00:00:00 UTC,0.313044128,167137115.6
2023-05-14 00:00:00 UTC,0.309681267,165832057.3
2023-05-15 00:00:00 UTC,0.305006364,163110888.4
2023-05-16 00:00:00 UTC,0.30919951,165371796.6
2023-05-17 00:00:00 UTC,0.308050434,168816486.5
2023-05-18 00:00:00 UTC,0.316630822,173297481.2
2023-05-19 00:00:00 UTC,0.304985681,167369769.9
2023-05-20 00:00:00 UTC,0.301036582,164764241.3
2023-05-21 00:00:00 UTC,0.303028529,165672065.2
2023-05-22 00:00:00 UTC,0.294900723,161973024.3
2023-05-23 00:00:00 UTC,0.28852868,158305119.5
2023-05-24 00:00:00 UTC,0.29226093,160316061.1
2023-05-25 00:00:00 UTC,0.282718779,155092804.8
2023-05-26 00:00:00 UTC,0.289597299,158255552.8
2023-05-27 00:00:00 UTC,0.294031978,160804614.3
2023-05-28 00:00:00 UTC,0.294031063,160833606.7
2023-05-29 00:00:00 UTC,0.2985335,163417331
2023-05-30 00:00:00 UTC,0.294726555,161392429.7
2023-05-31 00:00:00 UTC,0.294386206,160422140.3
2023-06-01 00:00:00 UTC,0.281144408,153973947.6
2023-06-02 00:00:00 UTC,0.275313641,153461723.5
2023-06-03 00:00:00 UTC,0.281630042,156733251.4
2023-06-04 00:00:00 UTC,0.279969616,156011570.9
2023-06-05 00:00:00 UTC,0.280026753,155949486.4
2023-06-06 00:00:00 UTC,0.251580688,140385127.8
2023-06-07 00:00:00 UTC,0.263222711,146321147.6
2023-06-08 00:00:00 UTC,0.235046515,130697620.9
2023-06-09 00:00:00 UTC,0.244373282,136120474.2
2023-06-10 00:00:00 UTC,0.245595312,136783704.9
2023-06-11 00:00:00 UTC,0.221618554,123464465.3
2023-06-12 00:00:00 UTC,0.214975687,119730809.2
2023-06-13 00:00:00 UTC,0.215840598,119778146
2023-06-14 00:00:00 UTC,0.215889428,120214052
2023-06-15 00:00:00 UTC,0.209070151,115828733.4
2023-06-16 00:00:00 UTC,0.213519485,118912874.8
2023-06-17 00:00:00 UTC,0.221076758,123177604.9
2023-06-18 00:00:00 UTC,0.221706007,123318336.6
2023-06-19 00:00:00 UTC,0.233796025,129903186.8
2023-06-20 00:00:00 UTC,0.225498839,125737533.2
2023-06-21 00:00:00 UTC,0.229975711,127833790.9
2023-06-22 00:00:00 UTC,0.235661998,134139818.3
2023-06-23 00:00:00 UTC,0.269730214,153816750.7
2023-06-24 00:00:00 UTC,0.260487278,148492709.3
2023-06-25 00:00:00 UTC,0.250260177,142163226.5
2023-06-26 00:00:00 UTC,0.254078264,144140527.2
2023-06-27 00:00:00 UTC,0.245252101,139556146.7
2023-06-28 00:00:00 UTC,0.249554806,142183886.9
2023-06-29 00:00:00 UTC,0.230113546,130593747.4
2023-06-30 00:00:00 UTC,0.235256562,133955113
2023-07-01 00:00:00 UTC,0.241236977,137246844
2023-07-02 00:00:00 UTC,0.245638091,145028503.6
2023-07-03 00:00:00 UTC,0.241374544,142842960.1
2023-07-04 00:00:00 UTC,0.2514958,148788150.5
2023-07-05 00:00:00 UTC,0.260307151,154184793.3
2023-07-06 00:00:00 UTC,0.244083901,144236622.8
2023-07-07 00:00:00 UTC,0.233222418,138207074.8
2023-07-08 00:00:00 UTC,0.234467224,141536235.8
2023-07-09 00:00:00 UTC,0.234830239,141415690.9
2023-07-10 00:00:00 UTC,0.232269101,139993602.3
2023-07-11 00:00:00 UTC,0.227643259,137332347.8
2023-07-12 00:00:00 UTC,0.228418216,137889492.5
2023-07-13 00:00:00 UTC,0.2343287,141251844.2
2023-07-14 00:00:00 UTC,0.246542123,148501653.3
2023-07-15 00:00:00 UTC,0.237794953,143206359.8
2023-07-16 00:00:00 UTC,0.235363665,141899170.3
2023-07-17 00:00:00 UTC,0.229482325,138032053
2023-07-18 00:00:00 UTC,0.235682218,142227098.6
2023-07-19 00:00:00 UTC,0.24216343,145579065
2023-07-20 00:00:00 UTC,0.235031464,141808446
2023-07-21 00:00:00 UTC,0.233194788,140690215.7
2023-07-22 00:00:00 UTC,0.230581731,138954523.8
2023-07-23 00:00:00 UTC,0.229794835,138546777.1
2023-07-24 00:00:00 UTC,0.234173363,141161798.9
2023-07-25 00:00:00 UTC,0.218418538,131677559.9
2023-07-26 00:00:00 UTC,0.219823362,132391929.7
2023-07-27 00:00:00 UTC,0.223344812,134584605.5
2023-07-28 00:00:00 UTC,0.223704626,134791727.4
2023-07-29 00:00:00 UTC,0.22359811,134829594.1
2023-07-30 00:00:00 UTC,0.226341827,136499160.8
2023-07-31 00:00:00 UTC,0.221585811,133471004.6
2023-08-01 00:00:00 UTC,0.220519717,132956751.9
2023-08-02 00:00:00 UTC,0.220380236,134799812.6
2023-08-03 00:00:00 UTC,0.2140048,130981686.5
2023-08-04 00:00:00 UTC,0.214384997,131264155.5
2023-08-05 00:00:00 UTC,0.216292899,134917582.3
2023-08-06 00:00:00 UTC,0.254333032,158450421.2
2023-08-07 00:00:00 UTC,0.234608605,146431501.8
2023-08-08 00:00:00 UTC,0.225692433,140864830.5
2023-08-09 00:00:00 UTC,0.234452544,146533119.9
2023-08-10 00:00:00 UTC,0.249627945,155845645
2023-08-11 00:00:00 UTC,0.24107197,150597979.8
2023-08-12 00:00:00 UTC,0.257710242,160427300.4
2023-08-13 00:00:00 UTC,0.250486141,156403812.3
2023-08-14 00:00:00 UTC,0.264462435,165191632.7
2023-08-15 00:00:00 UTC,0.267031351,166789870
2023-08-16 00:00:00 UTC,0.247021068,154114997.7
2023-08-17 00:00:00 UTC,0.224929388,140221775.4
2023-08-18 00:00:00 UTC,0.212602712,132834300.5
2023-08-19 00:00:00 UTC,0.212386987,132610079.2
2023-08-20 00:00:00 UTC,0.219659275,137142174.3
2023-08-21 00:00:00 UTC,0.218647275,136406775.6
2023-08-22 00:00:00 UTC,0.212001674,132491713.2
2023-08-23 00:00:00 UTC,0.207632131,129764736
2023-08-24 00:00:00 UTC,0.213056777,133158746.1
2023-08-25 00:00:00 UTC,0.209362961,130652269.7
2023-08-26 00:00:00 UTC,0.21088878,136301814.4
2023-08-27 00:00:00 UTC,0.209554122,135497074.4
2023-08-28 00:00:00 UTC,0.20912775,135244148.4
2023-08-29 00:00:00 UTC,0.207638408,134568702.8
2023-08-30 00:00:00 UTC,0.215402791,138950730.7
2023-08-31 00:00:00 UTC,0.212138246,137305363.1
2023-09-01 00:00:00 UTC,0.204726068,132653052.8
2023-09-02 00:00:00 UTC,0.204776179,134766834.4
2023-09-03 00:00:00 UTC,0.207705317,136759373.4
2023-09-04 00:00:00 UTC,0.203885784,134133076.9
2023-09-05 00:00:00 UTC,0.205289499,136150763.1
2023-09-06 00:00:00 UTC,0.214363521,140849112.3
2023-09-07 00:00:00 UTC,0.210539238,138386202.6
2023-09-08 00:00:00 UTC,0.211343409,138839176.5
2023-09-09 00:00:00 UTC,0.212283139,139535304.5
2023-09-10 00:00:00 UTC,0.213906709,140646406.3
2023-09-11 00:00:00 UTC,0.200349008,131962965
2023-09-12 00:00:00 UTC,0.192471857,126547762.5
2023-09-13 00:00:00 UTC,0.197372601,129903564.7
2023-09-14 00:00:00 UTC,0.199732567,131054208.7
2023-09-15 00:00:00 UTC,0.201079898,132296542.1
2023-09-16 00:00:00 UTC,0.207232339,136349410.8
2023-09-17 00:00:00 UTC,0.206646818,135898646.6
2023-09-18 00:00:00 UTC,0.202424849,132892872.5
2023-09-19 00:00:00 UTC,0.206722693,135975094.8
2023-09-20 00:00:00 UTC,0.208597472,137159683.1
2023-09-21 00:00:00 UTC,0.206361942,135465164
2023-09-22 00:00:00 UTC,0.201256188,132525702.2
2023-09-23 00:00:00 UTC,0.203221747,133779609.8
2023-09-24 00:00:00 UTC,0.203332173,133715564.9
2023-09-25 00:00:00 UTC,0.202012622,132944198.2
2023-09-26 00:00:00 UTC,0.212200145,139439514.2
2023-09-27 00:00:00 UTC,0.204741534,134624459.1
2023-09-28 00:00:00 UTC,0.202877738,133610994
2023-09-29 00:00:00 UTC,0.257043861,167675959.3
2023-09-30 00:00:00 UTC,0.245365128,161125259.8
2023-10-01 00:00:00 UTC,0.249901374,164131074.1
2023-10-02 00:00:00 UTC,0.243750447,163057982
2023-10-03 00:00:00 UTC,0.236495159,157569210.4
2023-10-04 00:00:00 UTC,0.242060179,161995543.8
2023-10-05 00:00:00 UTC,0.231984147,154760191.4
2023-10-06 00:00:00 UTC,0.231331034,154241237
2023-10-07 00:00:00 UTC,0.234681245,156597303.1
2023-10-08 00:00:00 UTC,0.233894108,155946153.7
2023-10-09 00:00:00 UTC,0.22759928,151279498.3
2023-10-10 00:00:00 UTC,0.212891329,141958618.3
2023-10-11 00:00:00 UTC,0.20938108,139725001.3
2023-10-12 00:00:00 UTC,0.206879525,138055636.7
2023-10-13 00:00:00 UTC,0.205319768,136957100.6
2023-10-14 00:00:00 UTC,0.209079503,139520019.5
2023-10-15 00:00:00 UTC,0.208321582,138785680.6
2023-10-16 00:00:00 UTC,0.211749995,141272748.1
2023-10-17 00:00:00 UTC,0.213369555,141281485.4
2023-10-18 00:00:00 UTC,0.206788083,138012915
2023-10-19 00:00:00 UTC,0.201394259,134498095.9
2023-10-20 00:00:00 UTC,0.204139898,135928686.2
2023-10-21 00:00:00 UTC,0.206643364,137879170.6
2023-10-22 00:00:00 UTC,0.210223246,140183481.9
2023-10-23 00:00:00 UTC,0.214537013,142606784.3
2023-10-24 00:00:00 UTC,0.221307486,147302117.4
2023-10-25 00:00:00 UTC,0.228033973,151986382.7
2023-10-26 00:00:00 UTC,0.229003401,152636186.8
2023-10-27 00:00:00 UTC,0.237790449,158589009.8
2023-10-28 00:00:00 UTC,0.231022293,154099330.5
2023-10-29 00:00:00 UTC,0.240432787,160424638.2
2023-10-30 00:00:00 UTC,0.241143625,160918428.6
2023-10-31 00:00:00 UTC,0.237782465,158609385.2
2023-11-01 00:00:00 UTC,0.232539174,154844719.8
2023-11-02 00:00:00 UTC,0.238291656,161172794.9
2023-11-03 00:00:00 UTC,0.228485978,154853660.1
2023-11-04 00:00:00 UTC,0.234075423,158073165
2023-11-05 00:00:00 UTC,0.237972694,161136183.3
2023-11-06 00:00:00 UTC,0.243610619,164832901.4
2023-11-07 00:00:00 UTC,0.250461616,169165324.8
2023-11-08 00:00:00 UTC,0.242322997,163910171.7
2023-11-09 00:00:00 UTC,0.249730135,168796887.9
2023-11-10 00:00:00 UTC,0.258222066,174554142.8
2023-11-11 00:00:00 UTC,0.275413111,186022306.4
2023-11-12 00:00:00 UTC,0.272986956,183062493.8
2023-11-13 00:00:00 UTC,0.272098863,183719715.3
2023-11-14 00:00:00 UTC,0.258474007,174563729.6
2023-11-15 00:00:00 UTC,0.259866058,175808384.3
2023-11-16 00:00:00 UTC,0.297207374,208216947.4
2023-11-17 00:00:00 UTC,0.275908044,192826225.2
2023-11-18 00:00:00 UTC,0.274828425,192754161.4
2023-11-19 00:00:00 UTC,0.265764147,186602076.1
2023-11-20 00:00:00 UTC,0.276839946,194172600.6
2023-11-21 00:00:00 UTC,0.268061649,188073797
2023-11-22 00:00:00 UTC,0.241943897,169959277.6
2023-11-23 00:00:00 UTC,0.258817228,181454149.9
2023-11-24 00:00:00 UTC,0.262722211,184216105.3
2023-11-25 00:00:00 UTC,0.273548674,191896967
2023-11-26 00:00:00 UTC,0.27607657,193712828
2023-11-27 00:00:00 UTC,0.270786076,189878291.4
2023-11-28 00:00:00 UTC,0.260307604,182264881.4
2023-11-29 00:00:00 UTC,0.265674441,186074452.5
2023-11-30 00:00:00 UTC,0.265119141,186396559.5
2023-12-01 00:00:00 UTC,0.266774908,186754549.3
2023-12-02 00:00:00 UTC,0.272155907,193356700.1
2023-12-03 00:00:00 UTC,0.277916565,197461607.4
2023-12-04 00:00:00 UTC,0.274096964,194915054.3
2023-12-05 00:00:00 UTC,0.293319875,208709326.1
2023-12-06 00:00:00 UTC,0.311280133,221280436.3
2023-12-07 00:00:00 UTC,0.30757332,218887321
2023-12-08 00:00:00 UTC,0.315380692,224294470.5
2023-12-09 00:00:00 UTC,0.326242364,231573318.9
2023-12-10 00:00:00 UTC,0.324438355,230588626.5
2023-12-11 00:00:00 UTC,0.332251215,236109006.1
2023-12-12 00:00:00 UTC,0.356600926,254216804.6
2023-12-13 00:00:00 UTC,0.358107954,254265945.6
2023-12-14 00:00:00 UTC,0.353876605,251211885.7
2023-12-15 00:00:00 UTC,0.353594288,251143952.2
2023-12-16 00:00:00 UTC,0.360601344,257575425.6
2023-12-17 00:00:00 UTC,0.359661165,255370953.7
2023-12-18 00:00:00 UTC,0.355110147,251710418.4
2023-12-19 00:00:00 UTC,0.38193767,271883952.9
2023-12-20 00:00:00 UTC,0.361968159,260999927.6
2023-12-21 00:00:00 UTC,0.391926505,283545896.4
2023-12-22 00:00:00 UTC,0.392114024,283319830.3
2023-12-23 00:00:00 UTC,0.421574396,305281827.9
2023-12-24 00:00:00 UTC,0.432553393,313175090.6
2023-12-25 00:00:00 UTC,0.440296472,319143733.4
2023-12-26 00:00:00 UTC,0.431736534,312339603.5
2023-12-27 00:00:00 UTC,0.423662157,306290113.9
2023-12-28 00:00:00 UTC,0.406866279,294142809.6
2023-12-29 00:00:00 UTC,0.390419043,283669689.4
2023-12-30 00:00:00 UTC,0.383976716,241402407.4
2023-12-31 00:00:00 UTC,0.386276355,242687402.8
2024-01-01 00:00:00 UTC,0.381555173,240005214.7
2024-01-02 00:00:00 UTC,0.398780763,258123918.9
2024-01-03 00:00:00 UTC,0.38291255,247691839.4
2024-01-04 00:00:00 UTC,0.354588622,229838728.7
2024-01-05 00:00:00 UTC,0.363170185,235230476.8
2024-01-06 00:00:00 UTC,0.357819256,230482233.2
2024-01-07 00:00:00 UTC,0.343534199,223147658.9
2024-01-08 00:00:00 UTC,0.321125835,208185549.8
2024-01-09 00:00:00 UTC,0.336104968,218959955.3
2024-01-10 00:00:00 UTC,0.324605865,210923554.7
2024-01-11 00:00:00 UTC,0.351706504,230158633
2024-01-12 00:00:00 UTC,0.366681813,239688808.7
2024-01-13 00:00:00 UTC,0.363407781,236574401.1
2024-01-14 00:00:00 UTC,0.372631168,242795308.1
2024-01-15 00:00:00 UTC,0.372522315,245656127.9
2024-01-16 00:00:00 UTC,0.368737123,241219378.7
2024-01-17 00:00:00 UTC,0.396388901,259451181.1
2024-01-18 00:00:00 UTC,0.403328371,263591656.4
2024-01-19 00:00:00 UTC,0.386343562,253051834.2
2024-01-20 00:00:00 UTC,0.374131631,245107417.5
2024-01-21 00:00:00 UTC,0.396740003,259712701.7
2024-01-22 00:00:00 UTC,0.401436593,263569839.6
2024-01-23 00:00:00 UTC,0.374198369,245224344.3
2024-01-24 00:00:00 UTC,0.350123601,228932690.9
2024-01-25 00:00:00 UTC,0.333706994,219224399.9
2024-01-26 00:00:00 UTC,0.333607611,219414985
2024-01-27 00:00:00 UTC,0.348369305,229064863.3
2024-01-28 00:00:00 UTC,0.35044955,230514407.4
2024-01-29 00:00:00 UTC,0.340949259,224641563.8
2024-01-30 00:00:00 UTC,0.352694476,232684675.2
2024-01-31 00:00:00 UTC,0.347506214,228788405.1
2024-02-01 00:00:00 UTC,0.339440501,224005228.8
2024-02-02 00:00:00 UTC,0.343237702,233209979.5
2024-02-03 00:00:00 UTC,0.352005327,239028764.1
2024-02-04 00:00:00 UTC,0.343762373,233532597.4
2024-02-05 00:00:00 UTC,0.331980413,225936997.5
2024-02-06 00:00:00 UTC,0.327781603,222951110.7
2024-02-07 00:00:00 UTC,0.338784905,230679263.5
2024-02-08 00:00:00 UTC,0.351205145,239656480.5
2024-02-09 00:00:00 UTC,0.373751347,255602365.9
2024-02-10 00:00:00 UTC,0.380395077,259991978.5
2024-02-11 00:00:00 UTC,0.381580772,260876861.8
2024-02-12 00:00:00 UTC,0.383878407,262287704.3
2024-02-13 00:00:00 UTC,0.389484257,266347957.7
2024-02-14 00:00:00 UTC,0.392984481,268705712.3
2024-02-15 00:00:00 UTC,0.414862646,283924550.2
2024-02-16 00:00:00 UTC,0.411173639,281821911.8
2024-02-17 00:00:00 UTC,0.422456747,290186261
2024-02-18 00:00:00 UTC,0.429267466,294812922.7
2024-02-19 00:00:00 UTC,0.442625753,303902079
2024-02-20 00:00:00 UTC,0.450010158,308892332.4
2024-02-21 00:00:00 UTC,0.434203039,298793746.3
2024-02-22 00:00:00 UTC,0.396204139,272637814.2
2024-02-23 00:00:00 UTC,0.393079323,270205676.5
2024-02-24 00:00:00 UTC,0.390927423,269041013.3
2024-02-25 00:00:00 UTC,0.385920864,265741915.4
2024-02-26 00:00:00 UTC,0.37451092,257889569.8
2024-02-27 00:00:00 UTC,0.38147424,262824045.7
2024-02-28 00:00:00 UTC,0.393569103,271754340.1
2024-02-29 00:00:00 UTC,0.390827777,269218893.8
2024-03-01 00:00:00 UTC,0.408518317,283090996.2
2024-03-02 00:00:00 UTC,0.500678753,355934115.6
2024-03-03 00:00:00 UTC,0.541894674,386313731.9
2024-03-04 00:00:00 UTC,0.520836526,369885830.9
2024-03-05 00:00:00 UTC,0.501270711,356232621.9
2024-03-06 00:00:00 UTC,0.501630598,356508263.4
2024-03-07 00:00:00 UTC,0.524083748,372344386.5
2024-03-08 00:00:00 UTC,0.566571972,403980982.4
2024-03-09 00:00:00 UTC,0.540134913,384563575
2024-03-10 00:00:00 UTC,0.578302467,412053659.2
2024-03-11 00:00:00 UTC,0.615733751,438616429.5
2024-03-12 00:00:00 UTC,0.652317269,465313606.5
2024-03-13 00:00:00 UTC,0.660371979,471109340.3
2024-03-14 00:00:00 UTC,0.70921544,505791014.4
2024-03-15 00:00:00 UTC,0.69995653,499350984.5
2024-03-16 00:00:00 UTC,0.629768108,450843026.9
2024-03-17 00:00:00 UTC,0.564160922,402460454.3
2024-03-18 00:00:00 UTC,0.594220191,424131210.3
2024-03-19 00:00:00 UTC,0.548423158,393188936.5
2024-03-20 00:00:00 UTC,0.477029173,343499443.3
2024-03-21 00:00:00 UTC,0.529052265,379459992.9
2024-03-22 00:00:00 UTC,0.528589841,378965003.5
2024-03-23 00:00:00 UTC,0.512423376,366884671.9
2024-03-24 00:00:00 UTC,0.515359237,371498413.6
2024-03-25 00:00:00 UTC,0.541451804,388971777
2024-03-26 00:00:00 UTC,0.560370215,401708457.2
2024-03-27 00:00:00 UTC,0.571250754,410704450.7
2024-03-28 00:00:00 UTC,0.546089453,391704486.4
2024-03-29 00:00:00 UTC,0.637880982,460648199.3
2024-03-30 00:00:00 UTC,0.671967447,484161782.4
2024-03-31 00:00:00 UTC,0.648744908,467265488.4
2024-04-01 00:00:00 UTC,0.667512798,482064118.8
2024-04-02 00:00:00 UTC,0.727790452,540669758.1
2024-04-03 00:00:00 UTC,0.732309607,544281462.7
2024-04-04 00:00:00 UTC,0.817401997,607233531.3
2024-04-05 00:00:00 UTC,0.72578956,537857185.8
2024-04-06 00:00:00 UTC,0.610534458,452462163.2
2024-04-07 00:00:00 UTC,0.757809563,562131641.5
2024-04-08 00:00:00 UTC,0.937607109,698405786.1
2024-04-09 00:00:00 UTC,0.802409174,597144751.9
2024-04-10 00:00:00 UTC,0.764543027,568098302.3
2024-04-11 00:00:00 UTC,0.734364161,546160420.7
2024-04-12 00:00:00 UTC,0.705614956,525362932.7
2024-04-13 00:00:00 UTC,0.600090459,447549788.7
2024-04-14 00:00:00 UTC,0.519121528,387459137.9
2024-04-15 00:00:00 UTC,0.557639598,417093320.3
2024-04-16 00:00:00 UTC,0.503079022,375503057.3
2024-04-17 00:00:00 UTC,0.504337391,377315074.9
2024-04-18 00:00:00 UTC,0.502138893,375316397.1
2024-04-19 00:00:00 UTC,0.515389002,384774944.1
2024-04-20 00:00:00 UTC,0.509870966,383069415.7
2024-04-21 00:00:00 UTC,0.547831145,409976065
2024-04-22 00:00:00 UTC,0.544168779,407873253.9
2024-04-23 00:00:00 UTC,0.551403441,413826370.6
2024-04-24 00:00:00 UTC,0.553694636,415037418.4
2024-04-25 00:00:00 UTC,0.519683818,389645938.2
2024-04-26 00:00:00 UTC,0.505927033,380239192.7
2024-04-27 00:00:00 UTC,0.484116778,363711433.1
2024-04-28 00:00:00 UTC,0.488235301,368686476.3
2024-04-29 00:00:00 UTC,0.481237453,361345245.7
2024-04-30 00:00:00 UTC,0.461812352,348694022.2
2024-05-01 00:00:00 UTC,0.434070716,327532811.8
2024-05-02 00:00:00 UTC,0.438912923,340117081.5
2024-05-03 00:00:00 UTC,0.451583548,348831663.8
2024-05-04 00:00:00 UTC,0.471556331,364876515.1
2024-05-05 00:00:00 UTC,0.467172344,360939636.6
2024-05-06 00:00:00 UTC,0.474195966,366395580.9
2024-05-07 00:00:00 UTC,0.459330687,354908179.3
2024-05-08 00:00:00 UTC,0.447183831,346995520
2024-05-09 00:00:00 UTC,0.443581582,343741893.3
2024-05-10 00:00:00 UTC,0.461504394,357545789.5
2024-05-11 00:00:00 UTC,0.438042606,339829238.6
2024-05-12 00:00:00 UTC,0.424021714,329031747.1
2024-05-13 00:00:00 UTC,0.412036627,319833505.2
2024-05-14 00:00:00 UTC,0.418063475,324634604.1
2024-05-15 00:00:00 UTC,0.41130462,319618154.4
2024-05-16 00:00:00 UTC,0.461654489,359813354.6
2024-05-17 00:00:00 UTC,0.483351231,376773747.4
2024-05-18 00:00:00 UTC,0.553397486,429598035.2
2024-05-19 00:00:00 UTC,0.531153214,413241799.7
2024-05-20 00:00:00 UTC,0.514501382,400649159.1
2024-05-21 00:00:00 UTC,0.549817183,428833503.5
2024-05-22 00:00:00 UTC,0.531968759,414919370.3
2024-05-23 00:00:00 UTC,0.553991702,431809337.6
2024-05-24 00:00:00 UTC,0.582698304,453844436.4
2024-05-25 00:00:00 UTC,0.594555227,464692054.6
2024-05-26 00:00:00 UTC,0.59413308,463915013
2024-05-27 00:00:00 UTC,0.563889457,441045427.8
2024-05-28 00:00:00 UTC,0.597594533,466978981.1
2024-05-29 00:00:00 UTC,0.577954276,452777788.9
2024-05-30 00:00:00 UTC,0.550673774,431462219.5
2024-05-31 00:00:00 UTC,0.550982723,431302970.1
2024-06-01 00:00:00 UTC,0.5535011,434244988.9
2024-06-02 00:00:00 UTC,0.548965344,440231779.7
2024-06-03 00:00:00 UTC,0.551290151,443194820
2024-06-04 00:00:00 UTC,0.537024298,431006969.4
2024-06-05 00:00:00 UTC,0.560728221,450412974.8
2024-06-06 00:00:00 UTC,0.56283903,452051884.9
2024-06-07 00:00:00 UTC,0.558750949,449467960.9
2024-06-08 00:00:00 UTC,0.524923035,422848659.6
2024-06-09 00:00:00 UTC,0.580522089,464477165.9
2024-06-10 00:00:00 UTC,0.672530858,540426410.9
2024-06-11 00:00:00 UTC,0.552517904,444382143.2
2024-06-12 00:00:00 UTC,0.537520448,431855045.1
2024-06-13 00:00:00 UTC,0.543044341,435860191.4
2024-06-14 00:00:00 UTC,0.520043948,419938044.4
2024-06-15 00:00:00 UTC,0.490835443,395072715.1
2024-06-16 00:00:00 UTC,0.494602763,399186199.6
2024-06-17 00:00:00 UTC,0.474856271,382901535.7
2024-06-18 00:00:00 UTC,0.420145244,338861510.4
2024-06-19 00:00:00 UTC,0.371357322,299486763.2
2024-06-20 00:00:00 UTC,0.370966327,299242117
2024-06-21 00:00:00 UTC,0.38465051,311153678.2
2024-06-22 00:00:00 UTC,0.379198429,306543873.1
2024-06-23 00:00:00 UTC,0.372193492,301157750
2024-06-24 00:00:00 UTC,0.366716111,296130539.1
2024-06-25 00:00:00 UTC,0.376532711,304543124.1
2024-06-26 00:00:00 UTC,0.396645373,320987760.4
2024-06-27 00:00:00 UTC,0.376763438,305068375.1
2024-06-28 00:00:00 UTC,0.398897926,323132377.7
2024-06-29 00:00:00 UTC,0.375002723,303415016.5
2024-06-30 00:00:00 UTC,0.365087902,295881831.5
2024-07-01 00:00:00 UTC,0.386890948,313041265.2
2024-07-02 00:00:00 UTC,0.373196249,307265905.8
2024-07-03 00:00:00 UTC,0.367245268,302740856.7
2024-07-04 00:00:00 UTC,0.337300697,278206697.1
2024-07-05 00:00:00 UTC,0.285957444,235701097.8
2024-07-06 00:00:00 UTC,0.285225493,235413240.6
2024-07-07 00:00:00 UTC,0.304750891,251356898
2024-07-08 00:00:00 UTC,0.287861354,236435212
2024-07-09 00:00:00 UTC,0.298562289,246445805.3
2024-07-10 00:00:00 UTC,0.301312087,249228924.9
2024-07-11 00:00:00 UTC,0.30541666,252823563
2024-07-12 00:00:00 UTC,0.288316496,237952974.6
2024-07-13 00:00:00 UTC,0.298552218,246776169.9
2024-07-14 00:00:00 UTC,0.296149858,245290447.1
2024-07-15 00:00:00 UTC,0.313272572,260050516
2024-07-16 00:00:00 UTC,0.337589773,279371879
2024-07-17 00:00:00 UTC,0.343155077,283894577
2024-07-18 00:00:00 UTC,0.353996434,293143171.3
2024-07-19 00:00:00 UTC,0.339856546,281454138.8
2024-07-20 00:00:00 UTC,0.356776369,295895087.6
2024-07-21 00:00:00 UTC,0.348043684,288464770.2
2024-07-22 00:00:00 UTC,0.356137446,295459170.2
2024-07-23 00:00:00 UTC,0.325699696,270208480.3
2024-07-24 00:00:00 UTC,0.311059416,258151876.9
2024-07-25 00:00:00 UTC,0.299909671,248909133.5
2024-07-26 00:00:00 UTC,0.285869567,237273628.2
2024-07-27 00:00:00 UTC,0.307882999,255876512.3
2024-07-28 00:00:00 UTC,0.308060549,256136845.3
2024-07-29 00:00:00 UTC,0.29771223,247446325.6
2024-07-30 00:00:00 UTC,0.299152927,249090886.9
2024-07-31 00:00:00 UTC,0.288168549,239644153.3
2024-08-01 00:00:00 UTC,0.280681612,233041852.2
2024-08-02 00:00:00 UTC,0.276684415,234063981.1
2024-08-03 00:00:00 UTC,0.26073808,220156440.9
2024-08-04 00:00:00 UTC,0.23567002,199321426.6
2024-08-05 00:00:00 UTC,0.226392402,191871820.1
2024-08-06 00:00:00 UTC,0.207110828,175808791.4
2024-08-07 00:00:00 UTC,0.222348609,188376274.2
2024-08-08 00:00:00 UTC,0.217510263,184687434.9
2024-08-09 00:00:00 UTC,0.237317422,201176802.3
2024-08-10 00:00:00 UTC,0.231074267,195998469.7
2024-08-11 00:00:00 UTC,0.232982767,197656391.5
2024-08-12 00:00:00 UTC,0.210810362,178728714.4
2024-08-13 00:00:00 UTC,0.224552951,190580989.3
2024-08-14 00:00:00 UTC,0.227672305,193437129.2
2024-08-15 00:00:00 UTC,0.22642276,192138941.3
2024-08-16 00:00:00 UTC,0.227546432,193287432.5
2024-08-17 00:00:00 UTC,0.238485574,202773148.7
