UTC Time,Market Cap
11/17/23 00:00,7.24919E+11
11/19/23 00:00,7.26521E+11
11/21/23 00:00,7.44412E+11
11/23/23 00:00,7.61966E+11
11/25/23 00:00,7.53696E+11
11/27/23 00:00,7.53136E+11
11/29/23 00:00,7.45169E+11
12/1/23 00:00,7.52173E+11
12/3/23 00:00,7.81658E+11
12/5/23 00:00,7.95545E+11
12/7/23 00:00,8.04975E+11
12/9/23 00:00,8.54925E+11
12/11/23 00:00,8.54715E+11
12/13/23 00:00,8.30656E+11
12/15/23 00:00,8.64901E+11
12/17/23 00:00,8.3956E+11
12/19/23 00:00,8.32847E+11
12/21/23 00:00,8.48821E+11
12/23/23 00:00,8.91354E+11
12/25/23 00:00,8.86533E+11
12/27/23 00:00,8.9711E+11
12/29/23 00:00,9.12524E+11
12/31/23 00:00,9.02841E+11
1/2/24 00:00,9.27909E+11
1/4/24 00:00,8.77303E+11
1/6/24 00:00,8.85467E+11
1/8/24 00:00,8.56537E+11
1/10/24 00:00,8.8259E+11
1/12/24 00:00,9.51405E+11
1/14/24 00:00,9.32457E+11
1/16/24 00:00,9.21026E+11
1/18/24 00:00,9.29535E+11
1/20/24 00:00,9.12442E+11
1/22/24 00:00,8.95331E+11
1/24/24 00:00,8.54762E+11
1/26/24 00:00,8.4648E+11
1/28/24 00:00,8.93657E+11
1/30/24 00:00,9.18677E+11
2/1/24 00:00,8.61586E+11
2/3/24 00:00,8.85385E+11
2/5/24 00:00,8.75175E+11
2/7/24 00:00,8.92585E+11
2/9/24 00:00,9.32686E+11
2/11/24 00:00,9.93706E+11
2/13/24 00:00,1.07339E+12
2/15/24 00:00,1.13189E+12
2/17/24 00:00,1.03003E+12
2/19/24 00:00,1.04596E+12
2/21/24 00:00,1.08114E+12
2/23/24 00:00,1.05057E+12
2/25/24 00:00,1.07518E+12
2/27/24 00:00,1.18191E+12
2/29/24 00:00,1.22423E+12
3/2/24 00:00,1.2183E+12
3/4/24 00:00,1.27305E+12
3/6/24 00:00,1.22985E+12
3/8/24 00:00,1.34919E+12
3/10/24 00:00,1.38669E+12
3/12/24 00:00,1.44022E+12
3/14/24 00:00,1.46246E+12
3/16/24 00:00,1.39772E+12
3/18/24 00:00,1.37824E+12
3/20/24 00:00,1.21631E+12
3/22/24 00:00,1.32842E+12
3/24/24 00:00,1.2976E+12
3/26/24 00:00,1.39672E+12
3/28/24 00:00,1.38384E+12
3/30/24 00:00,1.4002E+12
4/1/24 00:00,1.43438E+12
4/3/24 00:00,1.30294E+12
4/5/24 00:00,1.32907E+12
4/7/24 00:00,1.33152E+12
4/9/24 00:00,1.41312E+12
4/11/24 00:00,1.36875E+12
4/13/24 00:00,1.24616E+12
4/15/24 00:00,1.20826E+12
4/17/24 00:00,1.17204E+12
4/19/24 00:00,1.17466E+12
4/21/24 00:00,1.2335E+12
4/23/24 00:00,1.25381E+12
4/25/24 00:00,1.22871E+12
4/27/24 00:00,1.21203E+12
4/29/24 00:00,1.23372E+12
5/1/24 00:00,1.15814E+12
5/3/24 00:00,1.16403E+12
5/5/24 00:00,1.22086E+12
5/7/24 00:00,1.21282E+12
5/9/24 00:00,1.17737E+12
5/11/24 00:00,1.16596E+12
5/13/24 00:00,1.17026E+12
5/15/24 00:00,1.14543E+12
5/17/24 00:00,1.18679E+12
5/19/24 00:00,1.23367E+12
5/21/24 00:00,1.34542E+12
5/23/24 00:00,1.34791E+12
5/25/24 00:00,1.3316E+12
5/27/24 00:00,1.34869E+12
5/29/24 00:00,1.35948E+12
5/31/24 00:00,1.33149E+12
6/2/24 00:00,1.34186E+12
6/4/24 00:00,1.3385E+12
6/6/24 00:00,1.3873E+12
6/8/24 00:00,1.32067E+12
6/10/24 00:00,1.31658E+12
6/12/24 00:00,1.23725E+12
6/14/24 00:00,1.21351E+12
6/16/24 00:00,1.2113E+12
6/18/24 00:00,1.1954E+12
6/20/24 00:00,1.20938E+12
6/22/24 00:00,1.19188E+12
6/24/24 00:00,1.14503E+12
6/26/24 00:00,1.19432E+12
6/28/24 00:00,1.20364E+12
6/30/24 00:00,1.16312E+12
7/2/24 00:00,1.19313E+12
7/4/24 00:00,1.10202E+12
7/6/24 00:00,1.08516E+12
7/8/24 00:00,1.02921E+12
7/10/24 00:00,1.09914E+12
7/12/24 00:00,1.08041E+12
7/14/24 00:00,1.16503E+12
7/16/24 00:00,1.25923E+12
7/18/24 00:00,1.17791E+12
7/20/24 00:00,1.29312E+12
7/22/24 00:00,1.34793E+12
7/24/24 00:00,1.2205E+12
7/26/24 00:00,1.17857E+12
7/28/24 00:00,1.19413E+12
7/30/24 00:00,1.16176E+12
8/1/24 00:00,1.13256E+12
8/3/24 00:00,1.01513E+12
8/5/24 00:00,8.65097E+11
8/7/24 00:00,9.83159E+11
8/9/24 00:00,1.15924E+12
8/11/24 00:00,1.02374E+12
8/13/24 00:00,1.01267E+12
8/15/24 00:00,9.75601E+11
8/17/24 00:00,1.00597E+12
8/19/24 00:00,9.96968E+11
8/21/24 00:00,9.83241E+11
8/23/24 00:00,1.03574E+12
8/25/24 00:00,1.15699E+12
8/27/24 00:00,1.03991E+12
8/29/24 00:00,1.00423E+12
8/31/24 00:00,9.99678E+11
9/2/24 00:00,9.25864E+11
9/4/24 00:00,9.32647E+11
9/6/24 00:00,9.42833E+11
9/8/24 00:00,8.84388E+11
9/10/24 00:00,1.01671E+12
9/12/24 00:00,9.90307E+11
9/14/24 00:00,1.06034E+12
9/16/24 00:00,1.00064E+12
9/18/24 00:00,1.01887E+12
9/20/24 00:00,1.04038E+12
9/22/24 00:00,1.08195E+12
